timestamp,open,high,low,close,volume
2025-06-07 12:49:00,152.06,152.15,152.06,152.15,15231.0
2025-06-07 12:50:00,152.14,152.17,152.03,152.03,9302.0
2025-06-07 12:51:00,152.04,152.05,152.03,152.05,2373.0
2025-06-07 12:52:00,152.05,152.08,152.05,152.08,5132.0
2025-06-07 12:53:00,152.09,152.13,152.09,152.13,7782.0
2025-06-07 12:54:00,152.2,152.23,152.19,152.22,20750.0
2025-06-07 12:55:00,152.19,152.23,152.1,152.13,20062.0
2025-06-07 12:56:00,152.12,152.12,152.08,152.08,2443.0
2025-06-07 12:57:00,152.08,152.11,152.08,152.11,713.0
2025-06-07 12:58:00,152.12,152.12,152.1,152.1,57.0
2025-06-07 12:59:00,152.05,152.05,152.05,152.05,3629.0
2025-06-07 13:00:00,152.06,152.06,151.93,151.93,12926.0
2025-06-07 13:01:00,151.93,151.93,151.81,151.81,10103.0
2025-06-07 13:02:00,151.76,151.76,151.68,151.69,39293.0
2025-06-07 13:03:00,151.68,151.69,151.64,151.65,4930.0
2025-06-07 13:04:00,151.64,151.64,151.61,151.61,12534.0
2025-06-07 13:05:00,151.62,151.64,151.61,151.64,17270.0
2025-06-07 13:06:00,151.57,151.65,151.57,151.57,18834.0
2025-06-07 13:07:00,151.56,151.56,151.45,151.45,30279.0
2025-06-07 13:08:00,151.46,151.47,151.41,151.41,17687.0
2025-06-07 13:09:00,151.41,151.44,151.4,151.44,20100.0
2025-06-07 13:10:00,151.43,151.59,151.43,151.59,1891.0
2025-06-07 13:11:00,151.56,151.67,151.56,151.67,364.0
2025-06-07 13:12:00,151.71,151.72,151.71,151.71,4132.0
2025-06-07 13:13:00,151.82,151.97,151.81,151.91,91752.0
2025-06-07 13:14:00,151.9,151.9,151.9,151.9,28.0
2025-06-07 13:15:00,151.91,151.93,151.91,151.92,486.0
2025-06-07 13:16:00,151.91,151.99,151.9,151.99,11369.0
2025-06-07 13:17:00,152.02,152.02,152.02,152.02,100.0
2025-06-07 13:18:00,151.98,151.98,151.98,151.98,65.0
2025-06-07 13:19:00,151.97,151.97,151.95,151.95,3665.0
2025-06-07 13:20:00,151.95,151.95,151.89,151.92,64727.0
2025-06-07 13:21:00,151.9,151.9,151.87,151.87,510.0
