timestamp,open,high,low,close,volume
2025-06-11 06:07:00,2793.33,2793.33,2793.0,2793.33,80.109
2025-06-11 06:08:00,2791.74,2791.88,2791.43,2791.44,131.272
2025-06-11 06:09:00,2791.93,2791.99,2791.93,2791.98,35.68
2025-06-11 06:10:00,2790.24,2790.24,2789.91,2789.92,98.263
2025-06-11 06:11:00,2789.83,2789.94,2789.83,2789.93,11.163
2025-06-11 06:12:00,2790.6,2790.99,2790.6,2790.99,109.089
2025-06-11 06:13:00,2789.41,2789.42,2789.41,2789.41,27.01
2025-06-11 06:14:00,2790.4,2790.4,2790.39,2790.39,4.742
2025-06-11 06:15:00,2790.39,2790.4,2790.39,2790.39,31.56
2025-06-11 06:16:00,2789.86,2790.02,2789.54,2789.55,106.91
2025-06-11 06:17:00,2788.59,2788.6,2788.58,2788.6,29.618
2025-06-11 06:18:00,2787.5,2787.5,2787.09,2787.09,317.669
2025-06-11 06:19:00,2785.59,2785.67,2785.59,2785.67,48.012
2025-06-11 06:20:00,2784.22,2784.56,2784.22,2784.56,6.882
2025-06-11 06:21:00,2786.07,2786.07,2785.89,2785.89,72.852
2025-06-11 06:22:00,2789.81,2790.3,2789.81,2790.3,75.856
2025-06-11 06:23:00,2790.7,2790.7,2790.7,2790.7,0.729
2025-06-11 06:24:00,2789.59,2789.79,2789.59,2789.78,138.339
2025-06-11 06:25:00,2789.86,2789.87,2789.86,2789.87,2.42
2025-06-11 06:26:00,2788.89,2788.89,2788.81,2788.82,40.082
2025-06-11 06:27:00,2786.15,2786.15,2784.35,2784.36,305.299
2025-06-11 06:28:00,2785.27,2785.79,2785.02,2785.17,772.659
2025-06-11 06:29:00,2784.48,2784.49,2784.48,2784.49,12.73
2025-06-11 06:30:00,2785.09,2785.1,2784.37,2784.37,87.446
2025-06-11 06:31:00,2783.92,2783.93,2783.1,2783.1,80.622
2025-06-11 06:32:00,2779.82,2780.1,2778.8,2779.53,1646.539
2025-06-11 06:33:00,2782.38,2783.3,2782.14,2783.3,653.994
2025-06-11 06:34:00,2781.59,2781.6,2781.59,2781.59,57.199
2025-06-11 06:35:00,2780.89,2780.89,2780.88,2780.88,6.678
2025-06-11 06:36:00,2781.88,2782.32,2781.88,2782.32,16.859
2025-06-11 06:37:00,2781.38,2781.39,2781.38,2781.38,0.527
2025-06-11 06:38:00,2780.59,2780.6,2780.4,2780.4,36.25
2025-06-11 06:39:00,2783.88,2784.0,2783.88,2784.0,40.655
2025-06-11 06:40:00,2784.57,2784.57,2784.56,2784.57,10.378
2025-06-11 06:41:00,2785.15,2785.69,2784.93,2785.69,104.546
2025-06-11 06:42:00,2785.01,2785.09,2785.0,2785.0,37.88
2025-06-11 06:43:00,2785.97,2786.22,2785.97,2786.21,24.725
2025-06-11 06:44:00,2786.05,2786.06,2786.05,2786.05,14.982
2025-06-11 06:45:00,2786.71,2787.0,2786.6,2786.61,51.859
2025-06-11 06:46:00,2784.85,2784.85,2784.01,2784.01,97.622
2025-06-11 06:47:00,2783.0,2783.0,2782.99,2782.99,34.669
2025-06-11 06:48:00,2782.7,2782.88,2782.7,2782.87,102.035
2025-06-11 06:49:00,2782.03,2782.25,2781.3,2781.3,192.627
2025-06-11 06:50:00,2783.26,2783.56,2783.25,2783.55,33.736
2025-06-11 06:51:00,2786.59,2786.88,2786.42,2786.42,108.981
2025-06-11 06:52:00,2787.29,2787.35,2787.29,2787.35,44.838
2025-06-11 06:53:00,2787.18,2787.56,2787.18,2787.55,9.212
2025-06-11 06:54:00,2788.18,2788.19,2788.18,2788.19,52.869
2025-06-11 06:55:00,2789.34,2789.66,2789.13,2789.6,345.769
2025-06-11 06:56:00,2792.85,2792.86,2792.59,2792.59,30.074
2025-06-11 06:57:00,2793.82,2793.83,2793.6,2793.64,63.48
2025-06-11 06:58:00,2793.03,2793.04,2793.03,2793.03,12.535
2025-06-11 06:59:00,2790.99,2791.22,2790.98,2791.11,202.827
2025-06-11 07:00:00,2791.42,2791.53,2791.42,2791.53,44.22
2025-06-11 07:01:00,2793.99,2794.31,2793.99,2794.31,98.043
2025-06-11 07:02:00,2794.48,2794.49,2794.02,2794.02,144.715
2025-06-11 07:03:00,2794.7,2794.71,2794.7,2794.7,42.629
2025-06-11 07:04:00,2795.71,2795.71,2795.53,2795.53,58.87
2025-06-11 07:05:00,2795.48,2798.4,2795.47,2798.4,2114.807
2025-06-11 07:06:00,2794.97,2794.97,2793.9,2793.9,116.03
2025-06-11 07:07:00,2792.59,2792.6,2792.59,2792.6,0.401
2025-06-11 07:08:00,2789.36,2789.36,2788.49,2788.5,156.517
2025-06-11 07:09:00,2787.71,2787.71,2787.24,2787.24,32.416
