timestamp,open,high,low,close,volume
2025-06-07 13:00:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 13:01:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 13:02:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 13:03:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 13:04:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 13:05:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 13:06:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 13:07:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 13:08:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 13:09:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 13:10:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 13:11:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 13:12:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 13:13:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 13:14:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 13:15:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 13:16:00,2.2048,2.2048,2.2048,2.2048,3.2
2025-06-07 13:17:00,2.189,2.2067,2.189,2.2067,20.3
2025-06-07 13:18:00,2.2067,2.2067,2.2067,2.2067,0.0
2025-06-07 13:19:00,2.2067,2.2067,2.2067,2.2067,0.0
2025-06-07 13:20:00,2.2067,2.2067,2.2067,2.2067,0.0
2025-06-07 13:21:00,2.2067,2.2067,2.2067,2.2067,0.0
